Comparison stage no.,data//output//runtimePerformance//DECMO//SolutionSetSize50//,data//output//runtimePerformance//DECMO//SolutionSetSize100//,data//output//runtimePerformance//DECMO//SolutionSetSize200//,data//output//runtimePerformance//DECMO//SolutionSetSize300//,data//output//runtimePerformance//DECMO//SolutionSetSize400//,data//output//runtimePerformance//DECMO//SolutionSetSize500//
257,87.10207473781367,89.29739587120478,88.19895984589085,85.97755547731684,83.0447745445432,79.4593994977475
258,87.10567298306522,89.31194280523302,88.24629076851964,86.09986271043084,83.0447745445432,79.4593994977475
259,87.1217020618972,89.3288382451419,88.24629076851964,86.09986271043084,83.0447745445432,79.4593994977475
260,87.14224451341083,89.3373642516253,88.28342407255734,86.09986271043084,83.30669736833806,79.92091774900003
261,87.15767544300827,89.34835589420551,88.28342407255734,86.21260042399832,83.30669736833806,79.92091774900003
262,87.16146771109159,89.3618772981159,88.3276412515643,86.21260042399832,83.30669736833806,79.92091774900003
263,87.1794845089264,89.37497978761728,88.3276412515643,86.21260042399832,83.30669736833806,79.92091774900003
264,87.18963349722176,89.38622274183498,88.37065253504413,86.32216207585222,83.54277935883297,79.92091774900003
265,87.19683693462014,89.3955948692598,88.37065253504413,86.32216207585222,83.54277935883297,80.37373769894509
266,87.20408072381431,89.41199129707393,88.41231506584174,86.32216207585222,83.54277935883297,80.37373769894509
